Player_ID,Player_Name,Team,Match_ID,Runs_Scored,Balls_Faced,Fours,Sixes,Wickets_Taken,Overs_Bowled,Maiden_Overs,Runs_Conceded,Catches,Runouts,Opposition,Venue,Match_Type,Date
9189,John Friedman,ENG,343,31,87,14,4,3,0,2,55,0,2,SA,Mumbai,Test,2024-08-12
9190,Mr. Raymond Olsen MD,AUS,702,94,63,4,4,3,8,0,42,2,0,IND,Lord's,Test,2024-06-02
9191,Angela Miller,PAK,984,124,4,17,6,4,4,1,46,3,1,PAK,Mumbai,T20,2024-01-16
9192,Dennis Williams,IND,340,53,116,18,7,3,2,0,92,1,1,PAK,Sydney,T20,2023-11-25
9193,Jessica Hernandez,IND,441,129,17,6,6,2,6,2,27,4,1,PAK,Sydney,Test,2024-05-16
9194,Laura Thomas,IND,578,69,95,0,7,0,9,0,99,2,1,NZ,Mumbai,ODI,2024-03-22
9195,Jerry Dixon,AUS,386,132,59,3,1,2,0,2,90,0,2,SA,Karachi,ODI,2024-01-31
9196,Jacob Jones,IND,990,121,63,7,1,3,0,1,94,1,1,PAK,Mumbai,Test,2024-05-25
9197,Alyssa Roberts,IND,816,30,84,13,5,0,3,0,0,1,1,AUS,Karachi,Test,2023-12-17
9198,Rebecca Barnes,AUS,528,21,35,15,7,0,9,2,33,1,1,NZ,Mumbai,Test,2024-04-09
9199,Thomas Smith,PAK,954,118,60,4,3,1,9,1,7,2,2,NZ,Sydney,Test,2024-05-24
9200,Timothy Fuentes,AUS,766,56,75,4,5,4,5,0,56,3,2,ENG,Sydney,ODI,2023-09-04
9201,Donald Mcgrath,PAK,339,41,55,2,9,4,0,0,98,0,0,PAK,Cape Town,Test,2024-08-07
9202,Robert Gonzalez,AUS,969,131,100,5,6,3,6,0,90,4,2,NZ,Cape Town,ODI,2024-02-11
9203,Eric Cooper,IND,201,11,91,19,0,4,4,2,7,3,1,PAK,Karachi,ODI,2024-04-22
9204,Rachel Collins,NZ,177,6,95,19,7,2,5,1,17,3,1,NZ,Sydney,T20,2024-07-14
9205,Jeffrey Reynolds,NZ,353,18,64,8,4,2,2,0,96,0,2,NZ,Sydney,T20,2024-01-30
9206,Eric Morgan,NZ,11,94,11,17,3,4,1,2,94,0,2,ENG,Mumbai,T20,2024-03-25
9207,Mariah Black,AUS,842,135,22,11,1,4,7,2,88,0,1,SA,Lord's,T20,2024-03-31
9208,Julie Davidson,PAK,421,30,2,0,9,2,5,2,54,2,0,PAK,Karachi,ODI,2024-06-19
9209,Margaret Palmer,AUS,994,33,10,7,0,3,7,0,81,0,2,AUS,Cape Town,Test,2023-09-21
9210,Kevin Fowler,AUS,423,104,82,10,7,0,6,1,51,3,2,NZ,Mumbai,ODI,2023-09-06
9211,Michelle Castillo,ENG,924,43,86,10,6,1,5,0,63,1,1,SA,Lord's,ODI,2023-10-04
9212,Calvin Stewart,SA,58,64,10,14,6,0,6,2,6,1,1,AUS,Cape Town,ODI,2023-11-14
9213,Nicholas Smith,SA,970,38,41,12,7,4,5,0,37,4,2,AUS,Cape Town,Test,2024-07-29
9214,Jimmy Hernandez,AUS,245,41,17,18,2,0,5,0,11,3,1,IND,Karachi,T20,2024-04-02
9215,Christina Thomas,SA,310,111,119,8,9,2,2,0,73,2,0,IND,Karachi,ODI,2024-02-08
9216,Kelly Hall,NZ,18,91,35,9,3,3,2,0,46,0,2,IND,Cape Town,ODI,2023-09-15
9217,Natalie Mccormick,PAK,431,138,36,7,6,0,7,1,71,3,1,PAK,Mumbai,T20,2024-05-02
9218,Mrs. Jessica Dalton,IND,516,32,117,16,8,4,4,1,88,3,0,PAK,Karachi,ODI,2023-10-10
9219,Robert Williams,ENG,604,79,39,10,3,4,1,0,73,0,1,PAK,Lord's,ODI,2024-01-15
9220,Jennifer Forbes,IND,567,91,50,15,0,2,4,1,79,1,0,PAK,Lord's,ODI,2023-11-05
9221,Shawn Rivera,PAK,886,72,45,16,5,1,6,2,86,4,1,IND,Mumbai,Test,2024-05-05
9222,Kristi Brooks,IND,381,128,72,5,8,2,2,2,72,0,2,ENG,Mumbai,Test,2024-02-27
9223,Michelle Rodgers,SA,676,16,32,14,4,2,1,2,96,1,0,SA,Mumbai,T20,2024-02-25
9224,Kristopher Hoover,PAK,431,90,82,4,7,4,4,2,77,0,1,ENG,Sydney,Test,2024-01-24
9225,Ashley Odonnell,PAK,786,22,61,8,4,2,5,0,31,0,0,SA,Mumbai,Test,2023-12-24
9226,Judy Wall,AUS,480,28,83,18,6,0,7,1,75,0,1,NZ,Cape Town,Test,2024-01-10
9227,Nichole Phillips,IND,85,10,67,14,2,1,4,1,20,2,1,AUS,Sydney,T20,2024-07-25
9228,James Mckenzie,AUS,572,42,43,10,0,3,6,2,55,0,1,SA,Lord's,ODI,2023-10-17
9229,Samantha Reyes,PAK,871,83,113,8,8,3,3,0,10,1,0,ENG,Mumbai,ODI,2024-06-14
9230,Erin Reed,IND,592,81,111,0,4,1,2,0,46,1,2,SA,Mumbai,ODI,2024-05-25
9231,Brandon Kim,SA,324,104,35,5,9,2,9,0,14,0,0,AUS,Sydney,Test,2024-05-28
9232,Eric Matthews,AUS,374,41,108,2,5,4,4,2,36,2,1,IND,Cape Town,Test,2023-12-28
9233,Dennis Allen,SA,700,35,93,15,1,0,2,0,83,0,2,AUS,Karachi,Test,2024-07-27
9234,Henry Brooks,NZ,300,142,72,13,4,2,3,1,29,3,0,AUS,Cape Town,ODI,2023-12-24
9235,Vanessa Taylor,SA,323,89,48,2,9,4,3,1,66,1,1,IND,Cape Town,T20,2023-10-14
9236,Rebecca Edwards,IND,567,111,15,9,6,1,4,2,33,4,0,IND,Mumbai,T20,2023-10-29
9237,Jason Sharp,ENG,96,32,73,11,0,3,1,2,68,4,1,NZ,Karachi,Test,2023-12-26
9238,Christopher Obrien,SA,940,121,4,18,7,1,0,1,24,4,2,IND,Lord's,T20,2024-01-31
9239,Brian Schmidt,AUS,776,101,35,4,9,2,7,2,89,3,1,SA,Cape Town,Test,2024-08-20
9240,Kevin Brooks,AUS,356,32,42,19,8,3,2,0,34,1,2,NZ,Cape Town,T20,2024-08-24
9241,Matthew Mendoza,PAK,706,70,28,5,9,2,7,1,79,4,1,NZ,Sydney,T20,2023-09-18
9242,Michael Williams,PAK,53,24,35,1,4,3,3,2,8,3,2,NZ,Karachi,ODI,2023-10-24
9243,Matthew Peterson,ENG,405,83,57,6,5,4,7,0,2,4,0,ENG,Mumbai,ODI,2024-02-09
9244,Brett Garcia,SA,23,52,105,17,8,4,0,2,88,3,1,NZ,Karachi,T20,2023-11-27
9245,Alice Davis,SA,218,66,59,2,9,0,9,1,24,2,0,NZ,Sydney,ODI,2024-05-04
9246,Bradley Fisher,AUS,532,139,83,18,3,2,0,1,51,2,1,ENG,Mumbai,ODI,2024-02-10
9247,Karen Trevino,IND,894,1,118,6,4,4,8,2,53,1,2,PAK,Lord's,ODI,2024-06-11
9248,Amy Vincent,NZ,157,50,87,16,0,1,9,1,62,4,2,AUS,Mumbai,Test,2024-04-25
9249,Stacey Baker,NZ,45,122,78,2,0,1,9,0,15,4,1,IND,Karachi,ODI,2023-09-02
9250,Rachel Spencer,NZ,834,47,1,10,2,0,3,1,60,4,0,ENG,Cape Town,T20,2023-09-30
9251,Amber Bailey,ENG,844,29,111,8,2,0,3,1,48,3,2,IND,Cape Town,Test,2023-12-08
9252,Casey Wallace,IND,821,29,78,13,3,3,8,1,73,3,0,IND,Sydney,T20,2023-11-22
9253,Zachary Vaughn,ENG,420,10,24,11,6,0,5,0,12,1,2,SA,Cape Town,ODI,2024-07-20
9254,Sara Shepherd,SA,615,39,5,17,5,0,0,2,66,0,2,AUS,Karachi,ODI,2024-08-20
9255,Gabriel Tucker,SA,902,65,108,16,6,1,9,1,23,1,1,ENG,Karachi,Test,2023-11-17
9256,Kimberly Burns,AUS,4,113,112,18,9,0,5,2,30,0,0,SA,Karachi,ODI,2023-11-17
9257,Stacey Nelson,AUS,485,7,88,5,0,0,1,0,93,0,2,AUS,Mumbai,Test,2024-06-11
9258,Richard George,AUS,306,26,34,6,1,0,4,1,87,4,2,SA,Mumbai,Test,2024-04-25
9259,Amanda Stuart,IND,236,26,40,4,4,4,9,0,17,2,2,NZ,Lord's,Test,2024-03-27
9260,Jordan Horton,IND,953,64,85,11,0,3,2,1,47,2,2,NZ,Mumbai,T20,2023-12-04
9261,Matthew Moran,AUS,270,94,2,8,5,0,8,0,60,4,1,PAK,Karachi,ODI,2023-10-19
9262,Amy Ryan,IND,636,23,27,10,5,3,4,0,25,2,1,AUS,Karachi,Test,2024-04-23
9263,Carrie Franklin,IND,412,115,103,12,5,4,1,0,77,0,2,ENG,Cape Town,ODI,2023-11-11
9264,Rose Khan,PAK,82,94,96,14,1,2,6,0,89,0,2,PAK,Sydney,Test,2023-10-19
9265,Cynthia Griffin,SA,443,94,100,7,6,0,8,2,25,2,0,SA,Karachi,ODI,2023-10-20
9266,Leonard Rose,ENG,763,129,61,3,9,4,8,1,68,0,1,SA,Mumbai,Test,2024-08-08
9267,Wendy Moore,PAK,188,96,109,19,6,3,0,2,70,3,2,PAK,Mumbai,ODI,2024-01-16
9268,Erika Henderson,NZ,31,96,58,5,2,1,5,2,69,0,2,NZ,Lord's,Test,2023-09-18
9269,Mr. John Howard,AUS,428,103,41,9,2,3,0,2,36,3,1,ENG,Cape Town,Test,2023-09-10
9270,Kaitlyn Buchanan,SA,196,146,110,13,5,0,7,0,76,2,2,PAK,Sydney,Test,2023-10-06
9271,Justin Thomas,ENG,765,48,61,14,9,2,9,1,78,0,0,IND,Sydney,Test,2024-07-19
9272,Charles Lopez,AUS,139,46,60,17,9,4,2,1,19,3,1,NZ,Cape Town,T20,2023-09-03
9273,James Fox,AUS,38,52,78,18,0,1,3,1,71,4,0,SA,Lord's,Test,2024-02-15
9274,Jo Oliver,AUS,641,101,89,9,1,1,2,0,12,3,0,AUS,Mumbai,ODI,2024-06-04
9275,Xavier Cline,IND,555,133,110,18,3,0,1,2,56,1,2,AUS,Mumbai,T20,2024-07-27
9276,Sandra Mendez,NZ,332,52,103,12,3,0,5,1,67,0,0,NZ,Lord's,ODI,2023-10-18
9277,Heidi Martinez,NZ,207,49,45,12,5,3,0,0,19,4,1,AUS,Sydney,ODI,2024-07-25
9278,Kayla Williams,SA,152,51,110,9,1,3,6,2,15,1,1,ENG,Karachi,Test,2023-10-13
9279,Jenna Hernandez,NZ,175,100,112,11,1,0,4,2,67,3,2,PAK,Mumbai,ODI,2023-08-31
9280,Gabriel Olson,SA,211,62,5,10,3,3,8,0,8,3,0,AUS,Karachi,T20,2024-01-02
9281,Jimmy Lamb,ENG,232,28,3,6,0,3,1,0,19,4,1,AUS,Sydney,T20,2024-08-25
9282,Kristin Fox,PAK,677,18,40,13,8,4,3,1,49,4,1,IND,Cape Town,T20,2023-12-27
9283,Alexandria Liu,ENG,790,105,91,13,1,0,7,0,43,1,0,IND,Cape Town,ODI,2024-01-28
9284,William Obrien,SA,865,35,27,4,9,4,9,2,36,0,1,SA,Lord's,ODI,2024-07-23
9285,Adam Roberts,ENG,262,89,33,3,0,2,5,2,77,4,2,ENG,Sydney,T20,2024-04-02
9286,Maria Floyd,ENG,756,46,76,18,9,4,7,1,74,4,0,ENG,Cape Town,T20,2023-11-16
9287,Andrea Walter,SA,203,65,109,9,6,2,8,1,78,2,0,PAK,Cape Town,ODI,2023-09-24
9288,Matthew Ramirez,IND,950,112,99,7,8,1,4,1,67,1,0,IND,Karachi,ODI,2024-02-22
9289,Matthew Hamilton,NZ,191,141,40,0,8,2,9,2,15,2,0,SA,Lord's,ODI,2024-01-20
9290,Michael Smith,IND,6,128,60,5,8,3,7,2,25,0,1,SA,Karachi,ODI,2023-12-22
9291,Erik Price,AUS,550,32,57,10,0,3,5,2,67,2,1,IND,Cape Town,ODI,2024-07-30
9292,Teresa Curry,ENG,576,56,30,7,8,3,0,0,88,0,1,SA,Lord's,Test,2024-05-18
9293,Carla Scott,ENG,763,140,23,2,8,3,2,0,81,1,2,NZ,Sydney,Test,2024-05-23
9294,Keith Joseph,ENG,960,100,67,11,8,0,4,1,63,3,1,SA,Sydney,T20,2024-03-04
9295,Margaret Davis,NZ,785,42,24,0,4,0,6,0,35,1,2,IND,Sydney,ODI,2024-08-12
9296,Kimberly Nelson,ENG,36,117,112,10,8,0,9,2,77,1,1,NZ,Cape Town,ODI,2023-12-10
9297,Tiffany Barker,NZ,844,29,65,8,5,2,8,1,42,0,2,PAK,Sydney,T20,2023-12-05
9298,Taylor Peterson,SA,957,13,53,5,8,3,9,0,96,0,2,IND,Sydney,Test,2023-12-06
9299,Steven Price,ENG,478,36,34,2,6,0,8,0,48,4,0,NZ,Mumbai,Test,2023-08-30
9300,David Wood,SA,618,77,50,7,3,2,9,0,93,3,2,IND,Cape Town,Test,2023-12-14
9301,Christopher Cooper,NZ,997,22,111,1,4,1,3,0,52,0,0,SA,Lord's,Test,2024-07-14
9302,Audrey Peck,ENG,496,66,55,7,2,4,5,1,71,3,2,NZ,Lord's,Test,2023-11-14
9303,Carol Mathews,AUS,320,116,78,12,4,0,2,0,27,4,0,SA,Sydney,Test,2024-04-16
9304,Penny Richmond,AUS,756,122,40,2,3,4,4,1,45,2,1,AUS,Karachi,ODI,2024-02-17
9305,Whitney Fields,AUS,376,45,61,7,5,1,7,1,14,0,0,PAK,Cape Town,ODI,2024-03-01
9306,Nicole Wilson,ENG,512,122,74,2,4,3,9,0,65,4,1,AUS,Mumbai,T20,2024-04-22
9307,Justin Smith,SA,932,139,102,3,0,2,2,2,80,1,0,SA,Cape Town,ODI,2024-04-10
9308,Dillon Choi,SA,95,59,76,1,1,0,3,0,81,0,2,NZ,Karachi,ODI,2023-10-20
9309,Cindy Larson,NZ,447,43,37,4,8,1,1,0,4,4,2,ENG,Sydney,ODI,2024-07-15
9310,Brett Ross,IND,422,25,73,17,6,3,7,1,80,3,1,IND,Cape Town,Test,2024-05-06
9311,Anthony Wyatt,SA,395,15,117,5,2,4,1,2,1,0,2,PAK,Cape Town,ODI,2024-03-15
9312,Jason King,AUS,396,22,102,2,3,0,0,0,82,2,0,NZ,Sydney,Test,2024-08-14
9313,Raymond Clements,IND,163,84,39,12,8,4,4,2,16,3,2,PAK,Karachi,Test,2024-08-03
9314,John Herrera,ENG,249,75,86,6,2,1,4,2,94,1,1,AUS,Karachi,Test,2024-02-16
9315,Cynthia Boyd,ENG,111,118,112,19,4,4,2,1,35,2,2,SA,Cape Town,ODI,2023-11-06
9316,Mary Alvarez,IND,349,97,3,3,9,4,2,0,49,0,1,IND,Lord's,ODI,2024-04-15
9317,Brenda Rice,IND,920,144,52,12,8,3,0,1,94,1,2,IND,Mumbai,ODI,2023-11-10
9318,Brian Gardner,ENG,674,103,113,3,6,0,4,1,96,2,0,SA,Sydney,ODI,2023-12-23
9319,Linda Perez,AUS,583,111,81,16,4,4,5,1,26,4,0,AUS,Karachi,ODI,2023-08-30
9320,Erik Bowman,ENG,800,88,91,14,7,1,1,2,78,1,0,SA,Mumbai,Test,2024-08-18
9321,Christopher Guerra,IND,905,32,69,2,5,1,4,0,87,3,0,NZ,Mumbai,ODI,2023-12-31
9322,Tyler Malone,ENG,983,115,71,9,2,4,5,2,24,3,1,IND,Mumbai,T20,2024-02-07
9323,Antonio Gutierrez,NZ,591,86,93,16,1,4,5,1,11,4,1,PAK,Karachi,T20,2023-12-13
9324,Charles Clements,NZ,247,106,21,2,9,4,7,1,65,1,2,SA,Karachi,T20,2024-05-26
9325,Tammy Young,PAK,725,53,14,19,3,0,4,1,67,2,2,PAK,Karachi,ODI,2023-10-22
9326,Jessica Howell,PAK,361,53,113,16,1,1,9,0,83,3,2,IND,Sydney,ODI,2024-05-27
9327,Brandon Wagner,IND,157,19,0,7,2,3,8,1,17,2,1,AUS,Karachi,T20,2024-07-11
9328,Paula Jones,ENG,945,78,92,1,5,4,0,2,78,2,2,PAK,Mumbai,Test,2024-03-26
9329,Cory Brown,AUS,90,130,43,9,6,3,0,2,98,3,1,NZ,Cape Town,T20,2023-11-17
9330,Henry Mercer,NZ,32,43,25,11,8,4,6,1,26,1,0,ENG,Karachi,Test,2024-03-05
9331,Patricia Adkins,PAK,34,109,71,13,4,2,8,2,25,2,0,ENG,Cape Town,T20,2023-10-29
9332,Angela Garner,ENG,621,112,95,0,5,1,3,1,1,1,2,SA,Mumbai,T20,2024-05-26
9333,Derek Lowe,AUS,995,92,7,5,2,4,8,2,3,3,2,AUS,Sydney,Test,2023-11-21
9334,Kimberly Roberts,AUS,939,125,97,10,4,0,4,0,35,2,1,AUS,Karachi,T20,2024-06-08
9335,Theresa Bridges,PAK,498,8,74,12,3,1,7,0,31,4,2,NZ,Mumbai,T20,2024-04-13
9336,Brandi Barnes,SA,461,52,15,4,9,4,4,0,60,1,2,NZ,Lord's,T20,2023-11-01
9337,Eric Roberts,IND,308,75,6,19,3,3,7,2,9,1,2,SA,Karachi,T20,2024-04-28
9338,Elizabeth Wilson,NZ,627,16,90,10,5,4,5,1,2,4,0,IND,Sydney,T20,2024-03-04
9339,Barbara Campbell,PAK,619,26,63,10,7,4,9,2,13,1,0,AUS,Sydney,Test,2023-12-08
9340,Heather Campbell,NZ,650,144,73,9,2,2,2,1,32,3,0,SA,Sydney,ODI,2024-08-14
9341,Kara Robertson,ENG,945,91,14,0,9,2,2,0,46,0,0,SA,Cape Town,T20,2024-03-21
9342,Christopher Watson,SA,131,145,115,10,1,4,0,0,83,0,0,IND,Karachi,ODI,2024-02-20
9343,Greg Mueller,ENG,355,15,31,14,4,0,5,0,43,2,0,IND,Lord's,T20,2023-12-10
9344,John Smith,PAK,576,86,111,16,4,4,8,0,61,2,1,NZ,Mumbai,ODI,2024-03-17
9345,Andrea Bennett,AUS,788,64,28,8,9,4,8,1,16,2,2,SA,Cape Town,Test,2023-11-28
9346,Travis Harding III,IND,582,74,17,15,6,3,9,1,54,0,2,ENG,Karachi,ODI,2024-04-09
9347,Timothy Larson,AUS,180,113,69,7,7,2,8,0,44,4,2,IND,Mumbai,ODI,2024-01-27
9348,Suzanne Torres,NZ,423,40,94,5,6,2,7,0,15,3,1,IND,Lord's,T20,2024-03-05
9349,Joshua Gentry,IND,611,100,35,7,6,3,7,1,11,1,0,PAK,Cape Town,ODI,2024-03-24
9350,Anna Hanna,AUS,453,128,58,2,4,4,4,0,46,0,2,SA,Lord's,Test,2024-03-25
9351,Judith Bradshaw,NZ,181,9,35,13,1,2,6,1,65,2,0,ENG,Cape Town,ODI,2024-04-05
9352,Mary Jenkins,PAK,695,1,108,4,1,2,3,0,80,4,0,AUS,Mumbai,Test,2023-09-15
9353,Tracy Gallagher,SA,36,77,45,19,2,0,0,1,93,3,1,AUS,Mumbai,T20,2023-11-09
9354,Patricia Weber,AUS,545,2,36,7,2,0,6,0,42,1,1,AUS,Cape Town,Test,2024-08-23
9355,Gavin Smith,ENG,36,148,88,12,2,1,9,0,95,1,0,IND,Sydney,ODI,2023-12-09
9356,Stephanie Andrews,AUS,516,65,2,15,8,1,6,1,0,4,0,SA,Cape Town,Test,2024-04-29
9357,Michelle Bailey,PAK,702,82,43,10,1,1,0,2,45,1,1,NZ,Cape Town,Test,2024-01-09
9358,Christopher Edwards,SA,818,125,118,4,8,2,1,1,93,2,0,NZ,Mumbai,ODI,2024-04-24
9359,Audrey Harper,AUS,875,55,60,17,7,1,0,0,60,1,1,SA,Cape Town,Test,2024-03-13
9360,Fred Rivera,SA,960,118,29,16,1,4,3,0,81,1,1,IND,Karachi,ODI,2024-02-05
9361,Mark Stewart,IND,790,86,96,3,5,3,7,2,32,4,2,IND,Sydney,ODI,2024-04-26
9362,Desiree Gilmore,NZ,676,71,58,1,7,4,3,2,0,0,2,ENG,Mumbai,T20,2023-09-04
9363,Keith Brown,AUS,141,66,102,0,5,4,2,2,19,4,0,AUS,Sydney,T20,2024-04-07
9364,Adam Davenport,AUS,237,28,9,2,7,0,2,0,38,0,0,NZ,Lord's,Test,2024-04-02
9365,Jennifer Scott,ENG,689,149,85,5,8,4,9,2,22,4,2,NZ,Karachi,Test,2024-04-07
9366,Cody Villarreal,ENG,844,93,40,11,2,3,4,2,3,2,2,ENG,Lord's,ODI,2024-07-24
9367,Kim Nunez,NZ,480,28,94,15,6,1,2,2,71,3,1,PAK,Lord's,ODI,2024-06-21
9368,Dawn Nguyen,IND,225,72,61,5,7,4,0,2,17,1,2,SA,Sydney,ODI,2023-11-01
9369,Lisa Thomas,IND,634,136,7,7,9,4,2,0,84,3,2,SA,Mumbai,T20,2024-08-12
9370,Ashley Walker,SA,113,76,75,14,9,1,8,1,1,4,1,IND,Lord's,ODI,2024-03-17
9371,Todd Adams MD,PAK,52,87,103,19,8,3,3,0,19,4,1,SA,Mumbai,Test,2024-08-20
9372,Stephanie Bauer,PAK,615,77,70,11,9,3,6,0,66,3,0,PAK,Cape Town,ODI,2024-01-14
9373,Craig Johnson,ENG,450,16,50,7,4,4,1,0,90,1,2,IND,Sydney,Test,2024-06-11
9374,Justin Peters,IND,382,67,63,8,5,3,3,1,95,3,0,NZ,Mumbai,Test,2024-06-30
9375,Melvin Hodge,SA,136,6,13,10,2,2,4,0,30,3,1,IND,Sydney,Test,2024-07-03
9376,Susan Hughes,PAK,841,18,78,4,1,4,3,0,8,2,0,IND,Mumbai,Test,2023-10-24
9377,Benjamin Bartlett,AUS,87,56,55,5,2,4,4,1,45,2,2,PAK,Cape Town,T20,2023-10-03
9378,Mrs. Kathryn Torres DDS,SA,899,142,69,3,4,0,9,0,67,1,0,AUS,Sydney,Test,2024-03-15
9379,Julie Taylor,ENG,440,72,66,18,5,4,8,2,69,1,0,PAK,Cape Town,Test,2023-11-12
9380,Ashley Mann,ENG,756,39,51,13,3,4,5,2,61,1,0,IND,Cape Town,T20,2024-07-14
9381,Rebecca Young,NZ,425,44,89,13,4,3,1,1,61,0,1,PAK,Mumbai,ODI,2023-12-31
9382,Angela Powell,NZ,325,51,43,18,0,2,3,0,88,4,1,NZ,Cape Town,ODI,2024-06-04
9383,Jonathan Smith,ENG,693,26,91,1,5,3,7,2,41,1,1,PAK,Sydney,Test,2023-10-14
9384,Gloria Romero,PAK,382,65,113,16,0,2,6,2,48,0,2,SA,Lord's,ODI,2023-12-05
9385,Joshua Silva,ENG,559,17,16,19,1,3,4,0,75,0,1,SA,Karachi,ODI,2023-11-09
9386,Matthew Todd,SA,633,20,44,7,5,3,7,0,23,3,2,IND,Sydney,ODI,2024-07-05
9387,Patrick Thompson,NZ,934,2,63,4,9,4,4,1,79,0,2,IND,Mumbai,T20,2023-10-17
9388,Joshua Hahn,SA,823,146,82,2,7,3,2,1,35,4,1,ENG,Lord's,Test,2023-10-20
9389,Daniel Martinez,PAK,40,13,83,18,4,1,1,2,97,2,2,NZ,Sydney,Test,2024-01-19
9390,Sierra Burns,IND,294,57,38,15,5,4,1,2,71,2,2,NZ,Karachi,Test,2023-09-05
9391,Jonathan Stark,PAK,63,104,75,5,3,1,0,2,22,1,0,SA,Lord's,Test,2024-01-20
9392,Jennifer Krueger,ENG,585,56,84,19,0,4,3,0,65,3,2,SA,Mumbai,ODI,2024-01-01
9393,Elijah Oconnell,IND,360,33,29,3,9,1,7,0,31,2,1,NZ,Cape Town,Test,2023-10-09
9394,Ryan Clark,PAK,304,74,12,14,9,1,3,2,3,2,0,PAK,Karachi,T20,2024-02-16
9395,Heather Martinez,ENG,71,40,31,0,9,0,8,0,35,1,0,PAK,Cape Town,T20,2024-02-03
9396,Amber Rodriguez DVM,PAK,89,29,53,7,5,3,8,0,13,2,0,ENG,Karachi,T20,2024-06-28
9397,Suzanne Rivera,IND,207,108,80,7,7,0,3,1,39,3,2,AUS,Lord's,Test,2023-09-23
9398,Christian Austin,AUS,238,114,91,5,0,2,6,0,45,3,0,IND,Lord's,Test,2023-11-26
9399,Frank Walker,SA,347,37,16,1,0,1,0,1,1,1,2,ENG,Sydney,T20,2024-03-20
9400,Jason Mccoy,PAK,83,31,106,8,8,2,0,2,25,3,2,NZ,Lord's,Test,2024-02-29
9401,Krista Suarez,AUS,741,122,5,8,5,3,4,2,36,4,0,PAK,Sydney,Test,2024-07-22
9402,Amy Lee,NZ,270,5,107,9,2,2,3,0,10,2,2,IND,Lord's,Test,2024-01-26
9403,Melissa Young,NZ,986,42,54,13,4,0,7,1,85,4,2,PAK,Karachi,Test,2023-12-10
9404,Rachel Lester,ENG,725,55,95,4,0,2,8,2,76,4,2,SA,Sydney,ODI,2024-06-18
9405,Brian Powell,AUS,945,77,114,10,8,3,6,0,45,0,1,PAK,Cape Town,ODI,2024-02-09
9406,Stephanie Noble,SA,507,25,22,18,1,0,8,2,46,2,2,IND,Karachi,ODI,2023-11-07
9407,Lisa Wade,AUS,473,109,64,8,8,0,8,1,84,3,1,NZ,Lord's,Test,2024-05-13
9408,Jeffrey Chang,ENG,501,1,94,3,0,4,1,2,36,1,1,PAK,Cape Town,Test,2024-05-12
9409,Laura Robertson,ENG,916,84,54,17,1,4,5,2,29,2,2,IND,Lord's,ODI,2023-09-24
9410,Paul Perkins,NZ,923,61,104,11,3,0,1,0,51,3,2,SA,Sydney,ODI,2023-12-02
9411,Frank Richardson,ENG,47,68,77,6,6,0,9,1,20,3,1,IND,Mumbai,ODI,2024-04-11
9412,Glen Larsen,NZ,81,119,35,16,4,2,8,1,97,4,2,SA,Lord's,Test,2023-08-28
9413,Caleb Anderson,NZ,880,116,95,11,3,3,9,2,54,1,0,NZ,Lord's,ODI,2024-03-19
9414,Michael Payne,PAK,48,20,107,5,1,2,5,0,80,4,0,PAK,Lord's,ODI,2023-11-02
9415,Phillip Perez,SA,979,5,86,15,4,1,6,2,36,2,1,PAK,Sydney,ODI,2024-08-14
9416,Megan Mcdonald,AUS,458,105,108,18,5,4,5,1,58,3,0,NZ,Cape Town,ODI,2023-11-10
9417,Robert Rodriguez,NZ,38,120,26,3,2,4,6,1,82,4,0,SA,Sydney,ODI,2024-02-21
9418,Jean Myers,PAK,21,6,62,16,6,1,0,2,98,1,0,ENG,Karachi,T20,2024-01-21
9419,Shelly Dunn,PAK,401,0,11,13,1,0,3,0,20,4,2,PAK,Sydney,T20,2023-11-27
9420,Arthur Sanchez,ENG,663,59,60,6,2,4,4,1,18,4,0,AUS,Sydney,Test,2024-04-22
9421,Timothy Vega,IND,287,76,19,13,7,0,5,1,86,4,0,AUS,Karachi,ODI,2024-01-27
9422,Jamie Wyatt,ENG,77,17,1,2,6,1,9,2,25,1,2,AUS,Karachi,ODI,2023-12-30
9423,Ashley Stewart,ENG,310,28,22,9,7,1,6,2,63,2,0,IND,Cape Town,ODI,2024-03-02
9424,Melissa Bray,ENG,755,59,6,10,0,4,1,2,26,2,0,SA,Karachi,T20,2024-05-08
9425,David Schmidt,AUS,847,6,42,12,1,2,2,1,71,3,2,PAK,Sydney,T20,2024-02-10
9426,John Jacobs,SA,391,35,31,5,3,4,8,1,42,4,0,PAK,Karachi,T20,2023-12-11
9427,Johnathan Evans,ENG,914,39,20,3,3,1,4,0,27,2,0,SA,Mumbai,Test,2024-08-08
9428,Douglas Winters MD,SA,908,6,65,1,1,2,5,1,5,2,0,NZ,Lord's,ODI,2023-10-06
9429,Brandi Martin,AUS,57,95,3,11,3,2,0,1,63,1,2,AUS,Sydney,Test,2024-01-06
9430,Jessica Douglas,SA,625,23,113,13,9,4,8,2,73,1,2,AUS,Sydney,Test,2023-09-11
9431,Charles Taylor,ENG,593,128,20,14,9,1,2,0,80,3,0,AUS,Lord's,T20,2024-06-07
9432,Cameron Medina,PAK,214,69,40,12,4,2,5,2,79,2,1,AUS,Sydney,Test,2024-01-23
9433,Justin Ponce,IND,265,35,16,18,4,0,5,2,19,3,1,ENG,Karachi,T20,2024-02-07
